433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,1,0,0
433,1,3,0
433,7,0,0
433,7,0,1
433,7,0,0
433,7,0,1
433,7,0,1
433,7,0,0
433,7,0,1
433,7,0,1
433,7,0,1
433,7,0,1
433,7,0,1
433,7,0,1
433,7,0,1
433,7,0,0
433,7,0,0
433,7,0,0
433,7,0,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,24,13,0
433,24,14,0
433,30,16,0
433,30,17,0
433,30,16,1
433,30,17,1
433,30,16,1
433,30,17,1
433,30,16,1
433,30,17,1
433,30,16,1
433,30,17,1
433,30,16,1
433,30,17,1
433,30,16,1
433,30,17,1
433,30,16,0
433,30,17,0
433,30,16,0
433,30,17,0
433,30,16,1
433,30,17,1
433,30,16,0
433,30,17,0
433,30,16,0
433,30,17,0
433,30,16,1
433,30,17,1
433,30,16,0
433,30,17,0
433,30,16,0
433,30,17,0
433,30,16,0
433,30,17,0
433,30,16,0
433,30,17,0
433,30,16,0
433,30,17,0
433,30,16,0
433,30,17,0
433,30,16,0
433,30,17,0
433,31,17,0
433,31,17,0
433,31,17,0
433,31,17,0
433,31,17,0
433,31,17,0
433,31,17,0
433,31,17,0
433,44,25,0
433,44,25,0
433,44,25,0
433,44,25,0
433,44,25,0
433,44,25,0
433,44,25,0
433,44,25,0
433,48,28,0
433,48,28,0
433,48,28,0
433,48,28,0
433,49,23,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
433,53,31,0
433,53,32,0
434,30,16,0
434,30,17,0
434,30,16,0
434,30,17,0
434,30,16,0
434,30,17,0
434,30,16,0
434,30,17,0
434,30,16,0
434,30,17,0
434,30,16,0
434,30,17,0
434,30,16,1
434,30,17,1
434,38,18,0
434,38,18,1
434,38,18,0
434,38,18,1
434,38,18,1
434,38,18,1
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
434,47,27,0
435,1,0,1
435,1,3,1
435,1,0,1
435,1,3,1
435,1,0,1
435,1,3,1
435,1,0,1
435,1,3,1
435,1,0,1
435,1,3,1
435,1,0,1
435,1,3,1
435,1,0,0
435,1,3,0
435,1,0,1
435,1,3,1
435,1,0,0
435,1,3,0
435,1,0,0
435,1,3,0
435,1,0,0
435,1,3,0
435,7,0,0
435,7,0,0
435,7,0,1
435,7,0,1
435,7,0,1
435,7,0,1
435,7,0,1
435,7,0,1
435,7,0,1
435,7,0,1
435,7,0,1
435,7,0,0
435,8,0,0
435,8,2,0
435,8,0,0
435,8,2,0
435,8,0,0
435,8,2,0
435,8,0,1
435,8,2,1
435,9,1,0
435,9,1,0
435,9,1,1
435,9,1,0
435,9,1,0
435,9,1,0
435,11,5,0
435,24,13,1
435,24,14,1
435,24,13,1
435,24,14,1
435,24,13,1
435,24,14,1
435,24,13,1
435,24,14,1
435,24,13,1
435,24,14,1
435,30,16,0
435,30,17,0
435,30,16,0
435,30,17,0
435,30,16,0
435,30,17,0
435,30,16,1
435,30,17,1
435,30,16,1
435,30,17,1
435,30,16,0
435,30,17,0
435,30,16,1
435,30,17,1
435,30,16,0
435,30,17,0
435,30,16,0
435,30,17,0
435,30,16,1
435,30,17,1
435,30,16,1
435,30,17,1
435,30,16,0
435,30,17,0
435,30,16,0
435,30,17,0
435,30,16,1
435,30,17,1
435,30,16,0
435,30,17,0
435,30,16,0
435,30,17,0
435,30,16,1
435,30,17,1
435,30,16,0
435,30,17,0
435,30,16,0
435,30,17,0
435,30,16,1
435,30,17,1
435,30,16,1
435,30,17,1
435,30,16,1
435,30,17,1
435,30,16,1
435,30,17,1
435,30,16,0
435,30,17,0
435,30,16,0
435,30,17,0
435,30,16,1
435,30,17,1
435,30,16,0
435,30,17,0
435,30,16,1
435,30,17,1
435,31,17,1
435,31,17,1
435,31,17,1
435,31,17,1
435,31,17,1
435,31,17,1
435,31,17,1
435,31,17,0
435,32,18,0
435,32,18,1
435,32,18,1
435,32,18,1
435,33,19,0
435,33,19,0
435,44,25,0
435,44,25,0
435,44,25,0
435,44,25,0
435,48,28,1
435,48,28,1
435,48,28,1
435,49,23,1
435,49,23,1
435,49,23,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
435,53,31,1
435,53,32,1
435,53,31,0
435,53,32,0
435,53,31,0
435,53,32,0
436,1,0,0
436,1,3,0
436,1,0,1
436,1,3,1
436,1,0,1
436,1,3,1
436,1,0,0
436,1,3,0
436,1,0,1
436,1,3,1
436,1,0,1
436,1,3,1
436,1,0,1
436,1,3,1
436,1,0,0
436,1,3,0
436,1,0,0
436,1,3,0
436,1,0,0
436,1,3,0
436,1,0,0
436,1,3,0
436,1,0,1
436,1,3,1
436,1,0,1
436,1,3,1
436,1,0,0
436,1,3,0
436,1,0,0
436,1,3,0
436,1,0,0
436,1,3,0
436,1,0,0
436,1,3,0
436,1,0,1
436,1,3,1
436,1,0,1
436,1,3,1
436,1,0,1
436,1,3,1
436,24,13,0
436,24,14,0
436,24,13,1
436,24,14,1
436,24,13,1
436,24,14,1
436,24,13,0
436,24,14,0
436,24,13,1
436,24,14,1
436,24,13,1
436,24,14,1
436,24,13,1
436,24,14,1
436,24,13,0
436,24,14,0
436,24,13,0
436,24,14,0
436,24,13,0
436,24,14,0
436,24,13,0
436,24,14,0
436,24,13,1
436,24,14,1
436,24,13,1
436,24,14,1
436,24,13,0
436,24,14,0
436,24,13,0
436,24,14,0
436,24,13,0
436,24,14,0
436,24,13,0
436,24,14,0
436,24,13,1
436,24,14,1
436,24,13,1
436,24,14,1
436,24,13,1
436,24,14,1
436,30,16,0
436,30,17,0
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,0
436,30,17,0
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,0
436,30,17,0
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,0
436,30,17,0
436,30,16,1
436,30,17,1
436,30,16,0
436,30,17,0
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,0
436,30,17,0
436,30,16,0
436,30,17,0
436,30,16,1
436,30,17,1
436,30,16,0
436,30,17,0
436,30,16,1
436,30,17,1
436,30,16,0
436,30,17,0
436,30,16,0
436,30,17,0
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,0
436,30,17,0
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,30,16,1
436,30,17,1
436,31,17,0
436,31,17,0
436,31,17,1
436,31,17,1
436,31,17,0
436,31,17,0
436,31,17,0
436,31,17,1
436,31,17,1
436,31,17,0
436,31,17,1
436,32,18,0
436,32,18,1
436,32,18,1
436,32,18,1
436,32,18,1
436,32,18,1
436,32,18,1
436,33,19,1
436,33,19,0
436,33,19,0
436,33,19,1
436,33,19,1
436,33,19,0
436,33,19,1
436,33,19,1
436,33,19,1
436,44,25,1
436,44,25,1
436,44,25,1
436,44,25,0
436,44,25,0
436,44,25,0
436,44,25,0
436,44,25,1
436,44,25,1
436,47,27,0
436,47,27,0
436,47,27,0
436,47,27,0
436,48,28,0
436,48,28,0
436,48,28,1
436,48,28,1
436,48,28,0
436,48,28,0
436,48,28,0
436,48,28,1
436,48,28,1
436,48,28,0
436,48,28,1
436,48,28,0
436,48,28,0
436,48,28,0
436,48,28,0
436,48,28,0
436,48,28,0
436,48,28,0
436,48,28,0
436,51,29,1
436,51,30,1
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,51,29,0
436,51,30,0
436,60,32,0
436,60,32,0
436,60,32,1
436,60,32,0
436,60,32,1
436,60,32,1
436,60,32,1
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,1
436,53,32,1
436,53,31,0
436,53,32,0
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,0
436,53,32,0
436,53,31,1
436,53,32,1
436,53,31,1
436,53,32,1
437,82,43,1
437,82,43,1
437,82,43,1
437,82,43,0
437,82,43,1
437,82,43,1
437,82,43,1
437,82,43,1
437,82,43,1
437,82,43,1
437,82,43,1
437,82,43,1
437,82,43,1
437,82,43,1
438,82,43,1
438,82,43,0
438,82,43,1
438,82,43,1
438,82,43,1
438,82,43,1
438,82,43,1
438,82,43,0
438,82,43,1
438,82,43,1
438,82,43,1
438,82,43,1
438,82,43,1
439,82,43,1
439,82,43,0
439,82,43,1
439,82,43,1
439,82,43,1
439,82,43,1
439,82,43,1
439,82,43,1
439,82,43,1
439,82,43,1
439,82,43,1
439,82,43,1
440,82,43,1
440,82,43,0
440,82,43,1
440,82,43,1
440,82,43,1
440,82,43,0
440,82,43,0
440,82,43,1
440,82,43,1
440,82,43,1
440,82,43,1
440,82,43,1
440,82,43,1
440,82,43,1
440,82,43,1
440,82,43,1
440,82,43,1
441,82,43,0
441,82,43,0
441,82,43,1
441,82,43,1
441,82,43,1
441,82,43,1
441,82,43,1
441,82,43,1
441,82,43,1
441,82,43,1
441,82,43,1
441,82,43,1
442,82,43,0
442,82,43,1
442,82,43,1
442,82,43,0
442,82,43,0
442,82,43,0
442,82,43,1
442,82,43,1
442,82,43,1
442,82,43,1
442,82,43,1
442,82,43,0
442,82,43,0
442,82,43,0
442,82,43,1
442,82,43,1
442,82,43,1
442,82,43,1
442,82,43,1
443,1,0,0
443,1,3,0
443,5,0,1
443,5,4,1
443,5,0,1
443,5,4,1
443,6,0,1
443,6,0,1
443,8,0,1
443,8,2,1
443,8,0,1
443,8,2,1
443,10,5,1
443,10,5,1
443,10,5,1
443,22,12,0
443,22,12,1
443,22,12,0
443,22,12,1
443,22,12,0
443,22,12,0
443,22,12,1
443,24,13,0
443,24,14,0
443,26,15,0
443,27,15,0
443,27,15,1
443,27,15,1
443,27,15,0
443,27,15,0
443,27,15,1
443,27,15,1
443,30,16,1
443,30,17,1
443,30,16,0
443,30,17,0
443,30,16,1
443,30,17,1
443,30,16,0
443,30,17,0
443,30,16,1
443,30,17,1
443,30,16,1
443,30,17,1
443,30,16,1
443,30,17,1
443,30,16,1
443,30,17,1
443,30,16,1
443,30,17,1
443,30,16,1
443,30,17,1
443,32,18,1
443,32,18,1
443,33,19,1
443,33,19,0
443,33,19,0
443,33,19,1
443,33,19,1
443,33,19,1
443,33,19,1
443,33,19,0
443,33,19,1
443,33,19,0
443,37,22,1
443,37,22,1
443,37,22,1
443,37,22,0
443,37,22,1
443,37,22,1
443,37,22,1
443,37,22,1
443,37,22,1
443,37,22,0
443,37,22,1
443,37,22,1
443,37,22,0
443,37,22,0
443,38,18,0
443,44,25,0
443,44,25,0
443,44,25,1
443,44,25,1
443,44,25,0
443,44,25,0
443,44,25,1
443,44,25,1
443,45,25,0
443,45,25,0
443,47,27,0
443,48,28,0
443,51,29,0
443,51,30,0
443,51,29,0
443,51,30,0
443,51,29,0
443,51,30,0
443,51,29,0
443,51,30,0
443,55,31,0
443,55,31,0
443,55,31,0
443,55,31,1
443,55,31,1
443,55,31,0
443,55,31,0
443,56,31,0
443,56,31,1
443,56,31,1
443,56,31,0
443,56,31,1
443,78,41,1
443,78,42,1
443,79,41,0
443,79,42,0
443,79,41,0
443,79,42,0
443,79,41,0
443,79,42,0
443,79,41,0
443,79,42,0
443,79,41,1
443,79,42,1
443,79,41,0
443,79,42,0
443,79,41,0
443,79,42,0
443,79,41,1
443,79,42,1
443,80,40,0
443,80,40,1
443,80,40,1
443,80,40,1
443,81,43,0
443,82,43,0
443,96,47,0
443,96,48,0
443,96,47,1
443,96,48,1
443,97,48,1
443,97,48,1
443,53,31,0
443,53,32,0
443,53,31,1
443,53,32,1
443,53,31,0
443,53,32,0
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
443,53,31,1
443,53,32,1
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,1
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,1
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,0
444,82,43,1
444,82,43,0
444,82,43,1
444,82,43,1
444,82,43,1
444,82,43,1
444,82,43,1
445,32,18,1
445,32,18,1
445,32,18,1
445,32,18,1
445,32,18,1
445,32,18,1
445,32,18,1
445,32,18,1
446,18,10,1
446,19,10,1
446,82,43,1
446,85,44,1
447,0,0,0
447,0,0,0
447,0,0,0
447,0,0,0
447,0,0,0
447,0,0,1
447,0,0,1
447,0,0,1
447,0,0,1
447,0,0,1
447,0,0,1
447,9,1,0
447,9,1,0
447,9,1,0
447,9,1,0
447,9,1,0
447,9,1,1
447,9,1,1
447,9,1,1
447,9,1,1
447,9,1,1
447,11,5,1
448,1,0,1
448,1,3,1
448,1,0,1
448,1,3,1
448,30,16,1
448,30,17,1
448,30,16,0
448,30,17,0
448,30,16,1
448,30,17,1
448,30,16,0
448,30,17,0
448,30,16,1
448,30,17,1
448,30,16,1
448,30,17,1
448,30,16,1
448,30,17,1
448,30,16,1
448,30,17,1
448,30,16,1
448,30,17,1
448,41,24,1
448,41,24,1
448,41,24,1
448,41,24,1
448,41,24,0
448,41,24,0
448,41,24,1
448,41,24,0
448,41,24,0
448,41,24,1
448,41,24,0
448,41,24,0
448,41,24,1
448,44,25,1
448,44,25,1
448,44,25,1
448,44,25,1
448,44,25,1
448,44,25,1
448,44,25,0
448,44,25,1
448,44,25,1
448,44,25,1
448,44,25,1
448,44,25,1
448,48,28,0
448,48,28,1
448,52,23,0
448,52,30,0
448,54,31,1
448,54,31,1
448,54,31,1
448,54,31,1
448,54,31,1
448,54,31,1
448,54,31,1
448,54,31,1
448,56,31,1
448,56,31,0
448,56,31,1
448,56,31,1
448,56,31,1
448,56,31,1
448,56,31,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,0
448,79,42,0
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,0
448,79,42,0
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
448,79,42,1
448,79,41,1
